"","y","AGE","INCOME","TRAVTIME","BLUEBOOK","OLDCLAIM","CLM_FREQ","MVR_PTS"
"7428",0,43,49982.18053,17.30180379,10800,0,0,0
"7431",1,27,35263.33198,10.30564921,20150,0,0,0
"7432",1,51,48881.94972,35.43288975,11510,42970,1,3
"7433",1,46,0,35.13691047,1500,0,0,0
"7435",0,45,15249.00063,23.65891401,29370,0,0,0
"7437",0,42,84504.80322,20.18175726,26860,8161,2,9
"7438",0,50,74658.5925,28.87018754,23680,36136,2,4
"7439",0,32,97645.38538,87.2623115,20900,0,0,0
"7441",0,37,74545.88556,11.69254969,15180,7078,1,0
"7442",1,46,113004.1596,14.51706722,29370,4174,2,3
"7443",0,50,43379.36252,15.5080485,32120,0,0,0
"7444",0,54,185714.3713,55.67042147,24610,6316,2,3
"7445",0,35,59386.56661,23.68604359,20140,27454,4,1
"7446",0,44,0,37.68762857,14460,0,0,0
"7447",0,60,13683.54693,5,23600,0,0,1
"7448",1,46,0,96.61432554,18610,0,0,2
"7449",1,52,NA,27.66087046,16530,5828,1,5
"7450",1,26,49485.40945,23.27729131,17800,5269,1,6
"7451",1,57,40264.16458,56.98119151,19260,0,0,3
"7452",1,30,34581.29227,50.58796351,16110,3062,1,1
"7453",1,49,47513.34613,16.34888303,7620,9921,3,3
"7455",0,48,NA,39.66288053,9950,0,0,0
"7456",0,61,92775.11726,49.74650339,10390,0,0,2
"7458",0,46,0,39.36225766,24780,6781,2,0
"7459",1,38,64160.33831,43.06939796,21530,1913,1,4
"7462",0,45,52821.96658,14.32691587,6400,0,0,0
"7463",0,42,NA,45.35807406,5700,0,0,0
"7464",0,46,49917.0217,36.42174979,18980,0,0,1
"7465",0,33,51179.01957,5,19050,0,0,0
"7466",0,36,6847.708768,45.68147178,15020,0,0,0
"7467",0,51,107209.2681,57.75270577,17320,0,0,2
"7468",0,38,16595.8179,46.70029048,7120,0,0,0
"7469",0,63,50134.04487,44.64588808,14960,33390,2,4
"7470",1,54,39480.09469,41.11030848,22610,0,0,4
"7471",0,48,7535.22869,40.80037887,25060,0,0,1
"7472",0,29,53643.45607,53.51077756,10080,5910,2,7
"7473",1,39,12179.01001,51.22864657,2720,0,0,5
"7474",1,59,106523.0122,42.45245026,12150,0,0,0
"7475",0,48,36296.41927,19.4033416,6300,0,0,2
"7476",1,60,55259.98736,35.62943493,16450,1064,2,2
"7477",1,47,82632.70729,45.18316585,14460,15697,2,0
"7479",0,21,32391.35122,50.61498599,10600,4166,1,2
"7480",0,47,60035.60548,36.77732114,19900,0,0,0
"7481",1,51,42313.06406,27.2631757,14340,0,0,4
"7483",0,39,55133.5219,25.01599538,10910,3233,2,4
"7484",0,36,0,36.64123153,9880,0,0,3
"7485",0,50,22683.14108,5,8770,0,0,3
"7487",1,46,NA,42.81495932,21280,9303,2,1
"7489",0,31,52713.87351,32.76891536,14330,5896,1,3
"7490",0,38,24578.33165,40.10558783,12300,0,0,1
"7491",0,40,50778.65066,13.18872644,21730,0,0,0
"7492",0,43,40157.79583,61.92363482,9820,0,0,0
"7493",1,50,0,12.02530439,29200,0,0,6
"7494",1,41,65885.2639,31.80580438,13660,4394,4,0
"7495",0,50,47902.25383,38.47602225,21830,1116,1,4
"7496",0,58,122631.3258,32.90262372,24430,3054,2,2
"7497",1,42,55340.00897,44.37006229,34210,2773,1,5
"7498",0,48,90752.37464,24.1630845,19930,0,0,1
"7500",0,44,73558.45287,6.327738171,18650,0,0,2
"7501",0,51,93283.33052,43.64800153,34410,0,0,0
"7502",0,43,23156.773,26.61272034,20720,0,0,0
"7504",0,40,NA,30.71862597,30510,0,0,0
"7505",1,44,53121.90927,23.47480879,11210,7312,1,0
"7506",0,53,103536.0006,32.78142719,17150,0,0,0
"7508",1,28,38304.64938,41.81238577,21980,1310,1,6
"7510",0,50,59327.33615,45.25987388,8940,0,0,0
"7512",0,70,NA,40.65491834,15070,0,0,0
"7513",0,55,30798.57964,28.21847285,25700,7155,1,4
"7514",1,34,27434.34217,45.17736875,13610,0,0,0
"7516",0,44,91652.52271,47.91083213,19220,0,0,0
"7517",1,43,6324.240652,57.69682805,13180,0,0,0
"7518",1,46,24139.23645,41.2977838,8510,5233,2,2
"7519",0,46,19138.73248,27.26583897,17200,0,0,1
"7520",0,38,107826.692,5,27800,0,0,3
"7521",0,63,19205.42509,37.81712659,9200,0,0,0
"7524",0,42,67002.79241,11.07660344,22660,0,0,0
"7525",0,48,0,12.82515151,1500,1061,4,0
"7527",1,55,81426.79846,6.552869285,20320,21548,2,2
"7528",0,49,88695.71414,17.84932151,28600,0,0,1
"7529",0,42,0,59.98171805,9170,3799,1,7
"7530",0,50,187676.9985,5,42190,0,0,0
"7531",1,39,40258.64579,35.28146559,18040,0,0,1
"7533",0,49,72106.28206,5.358279219,15730,0,0,0
"7535",0,31,65047.70518,20.94079162,13240,18524,1,1
"7537",0,39,29149.4562,34.04675764,8310,0,0,3
"7538",0,45,89160.66313,25.37631148,6000,0,0,1
"7539",0,34,165026.3835,29.35839166,20100,0,0,0
"7543",1,32,67398.58137,32.74500263,11520,0,0,0
"7544",0,38,0,46.26488151,22380,2531,3,4
"7545",1,35,109103.9078,67.50918212,5000,3349,1,6
"7546",1,48,64048.52337,42.26389977,22930,0,0,0
"7547",0,50,138304.4993,53.81519983,20330,0,0,0
"7548",0,48,133492.7156,82.30605306,9820,0,0,4
"7549",0,56,114730.8081,17.92848059,20820,2569,1,3
"7550",0,25,118073.9583,25.79345845,15810,0,0,2
"7551",1,43,43573.79633,20.5882494,20550,5769,1,1
"7553",0,40,19904.69699,28.61508623,7400,1412,1,0
"7554",0,42,58283.3782,24.79236773,15060,0,0,0
"7555",1,47,61352.28958,47.47569556,33510,1893,1,4
"7556",0,46,44041.03636,50.62767223,20340,7813,3,3
"7557",0,33,37352.00465,33.44445212,10950,8994,1,4
"7558",0,48,NA,5,13690,0,0,0
"7559",0,51,15640.60034,58.46719365,17800,0,0,0
"7561",0,44,21101.85043,26.4546323,20100,6921,3,0
"7562",0,44,26821.46544,10.48690614,11600,4055,4,0
"7563",0,38,69603.69987,35.77049377,16990,0,0,0
"7564",1,38,88981.18156,19.29829392,22450,4986,2,0
"7565",0,49,46336.4467,5,11030,0,0,0
"7566",0,48,NA,38.68033823,6300,0,0,2
"7567",0,34,41816.24491,64.73166326,15630,0,0,0
"7569",0,33,0,35.96287874,17340,0,0,1
"7570",0,39,84464.08134,44.12325918,12770,0,0,0
"7573",0,37,79665.43958,33.9233344,13170,2614,2,6
"7574",0,44,148701.057,19.52053683,22000,0,0,3
"7576",0,52,46604.77825,27.9064001,8920,7035,1,2
"7578",0,55,131888.7262,32.07721594,20190,0,0,0
"7579",0,38,117218.8566,46.86452175,17950,0,0,3
"7581",0,53,71734.65772,39.30373964,14360,6900,4,4
"7582",0,38,81976.18802,19.01201196,20680,0,0,0
"7583",0,36,0,34.29669477,16570,0,0,5
"7585",0,37,123358.4553,58.89731803,8070,0,0,0
"7586",0,50,28435.7701,39.92762504,6480,0,0,0
"7587",0,39,45677.79169,5.84657292,16920,8785,1,0
"7590",0,33,57333.58467,12.69809371,10900,0,0,1
"7591",1,46,46253.61407,30.34749569,10730,0,0,1
"7592",1,47,11802.46414,29.39011601,1500,6838,4,5
"7593",0,40,0,17.91695231,9730,0,0,2
"7595",1,57,68818.02497,46.22003131,23050,0,0,4
"7598",0,65,98580.89882,12.59377734,13960,9126,1,0
"7600",1,58,113195.1572,20.97263103,18620,4020,2,0
"7601",0,47,70440.29331,21.88953746,13240,0,0,2
"7602",0,41,111013.7386,34.59465157,16700,0,0,0
"7603",0,49,60413.29578,17.03794789,7540,0,0,0
"7604",1,50,60853.72367,27.77573081,28330,607,3,4
"7605",0,48,57600.89637,53.46584742,15790,27682,2,5
"7606",0,42,124866.5566,52.31079064,18190,0,0,2
"7607",0,55,97889.55226,10.02901533,24930,569,1,4
"7608",0,41,78833.51531,14.55841444,29830,9980,1,4
"7609",0,48,53350.2762,5,1500,0,0,1
"7611",0,36,45777.80884,26.01432713,21180,40554,2,4
"7612",0,54,50924.57313,24.69959491,8780,4777,3,6
"7616",0,48,55759.93283,31.58722837,34000,0,0,1
"7617",1,42,26770.40813,15.42765866,18900,0,0,0
"7618",1,62,53698.04591,74.5481207,13070,3664,1,0
"7619",0,39,103141.5603,49.83635746,20680,33399,2,3
"7620",0,41,29895.49771,38.86227795,22480,3856,4,2
"7621",0,38,72349.72061,15.22030294,33070,0,0,1
"7622",0,49,58224.91439,70.36850994,12580,2856,1,3
"7623",1,32,51554.00448,59.58107264,13990,2551,2,3
"7625",1,40,101059.3938,35.33795237,23780,3808,2,0
"7626",0,38,70110.82571,61.70552943,20360,0,0,0
"7627",1,49,36552.34015,13.08502415,17030,2938,1,0
"7631",0,56,125135.4226,65.87238353,19610,4788,2,1
"7632",0,52,31615.65822,41.78263666,27290,0,0,0
"7633",1,25,44515.85387,17.03682372,8450,0,0,0
"7634",0,48,66960.1637,43.42029013,13000,4748,2,5
"7635",0,50,80472.47557,39.20297198,34150,8936,4,2
"7636",0,48,120329.7933,36.35527521,31310,0,0,0
"7637",0,38,22745.57457,5,26300,0,0,0
"7638",1,35,20717.03182,24.42521887,7070,5179,2,0
"7639",0,60,NA,35.26177374,24640,0,0,0
"7640",0,51,57343.34302,29.52865434,20160,4577,2,1
"7641",1,41,NA,27.95179862,33800,0,0,3
"7643",0,57,50295.02231,47.26637831,10650,0,0,0
"7644",1,60,65624.33183,31.37685343,16690,0,0,0
"7647",1,46,119815.7116,48.23012167,28260,3320,2,5
"7648",0,41,18123.70412,30.17423613,7410,0,0,3
"7649",0,43,90333.95609,49.12641793,15350,3308,1,2
"7651",1,76,46927.10145,77.86715538,20750,0,0,5
"7652",1,35,54309.17735,37.21624957,19150,32871,1,4
"7653",0,38,57833.27294,37.74921914,11080,0,0,0
"7654",0,46,76666.09938,59.52198831,13770,0,0,2
"7656",1,58,38258.72457,58.21905428,11130,5712,4,3
"7657",0,57,NA,44.07132062,26030,30159,3,0
"7658",0,58,0,48.19897098,17160,3393,1,3
"7659",0,44,126607.8734,83.71448985,16610,9869,1,3
"7663",0,49,79625.22883,24.89372001,14360,0,0,0
"7664",0,34,147733.7068,45.8674026,19670,0,0,0
"7666",0,44,67456.99518,22.50665264,14480,0,0,2
"7670",0,44,120355.2908,41.09580312,17640,0,0,0
"7671",1,45,27266.08057,23.11295693,10240,0,0,5
"7672",0,48,149244.0058,51.35189137,6200,0,0,0
"7673",0,57,76122.98165,30.89950611,18970,39529,3,2
"7674",0,47,NA,48.42076353,17760,20767,3,0
"7678",0,39,91164.32774,16.95240709,19520,0,0,1
"7679",0,52,24574.5199,42.53832283,12990,0,0,0
"7680",0,41,79213.25156,31.51649501,13520,1192,2,2
"7681",0,53,69296.65699,40.81142296,10340,0,0,0
"7683",0,56,57749.85729,49.45386119,10280,8044,2,0
"7684",1,34,61219.91962,45.5379056,4900,0,0,3
"7686",0,51,100505.4878,20.81844261,4540,9281,3,4
"7687",0,47,18896.02286,13.85943644,12250,40844,1,2
"7688",0,40,64032.24001,42.71024588,20360,0,0,0
"7689",0,50,NA,36.44896146,11530,0,0,1
"7693",1,28,68393.84063,30.12993522,2340,6013,2,8
"7694",0,54,29392.55683,28.77290265,18710,0,0,0
"7695",1,58,70744.62938,14.92016506,21170,0,0,3
"7696",1,43,15726.24585,30.0222379,7370,3588,3,4
"7697",0,42,22486.15015,12.87372126,12810,0,0,0
"7698",0,53,46573.09491,40.85151729,22830,11541,4,0
"7699",1,53,22395.25988,47.15209816,9040,0,0,0
"7700",1,40,NA,70.24936133,5500,0,0,2
"7701",0,41,117352.342,73.75249756,24050,0,0,0
"7702",0,45,14856.31788,28.86106363,9400,0,0,2
"7704",0,38,79678.25022,67.83939084,13150,0,0,1
"7705",0,60,148886.7386,5.614078516,20570,1012,2,2
"7706",0,43,48076.57356,57.55069589,21210,3931,1,5
"7707",0,53,55579.82037,9.919698356,6800,0,0,0
"7708",1,46,216463.6204,43.74048259,39130,0,0,0
"7709",0,37,183039.0622,44.76222441,23500,0,0,1
"7710",0,51,85075.73404,25.47312868,25860,0,0,1
"7713",1,55,70112.44037,20.57977904,22740,0,0,4
"7714",0,33,6503.067216,24.74372417,12480,0,0,2
"7715",0,31,40008.42453,46.84441003,4600,7780,3,0
"7716",1,24,13002.72562,37.70066941,3900,0,0,7
"7717",0,33,0,57.87181788,6100,6316,1,6
"7718",1,27,42253.66969,46.53350642,5730,32025,3,3
"7719",0,53,186706.0232,43.06035728,38700,0,0,0
"7720",1,39,12876.08419,22.74062451,5400,7415,3,7
"7722",0,52,86562.55382,53.41427708,15360,0,0,2
"7725",1,45,64916.24193,57.34519641,30870,41476,1,4
"7727",0,49,41482.77891,48.67427411,15400,3516,1,5
"7728",0,45,47763.17988,23.73101387,10780,7176,4,0
"7729",0,52,25844.23026,42.75080991,9280,0,0,0
"7730",0,51,51649.52338,39.14162495,27930,1872,2,1
"7731",0,57,18774.63587,68.01864748,3380,0,0,0
"7733",0,50,0,33.25409275,11050,0,0,0
"7734",0,41,130.0127989,42.35146515,5340,0,0,0
"7736",0,40,32130.84032,24.18503814,12190,0,0,0
"7737",0,48,56931.61288,12.77086385,7640,0,0,0
"7738",0,46,77945.78483,33.90388871,20820,14351,3,0
"7739",0,57,50021.0391,63.58836967,15110,0,0,0
"7740",0,46,81941.48627,5,14290,0,0,0
"7743",0,33,13843.30281,25.58265314,3480,0,0,0
"7744",0,35,116732.6122,49.32063497,16670,10623,1,1
"7745",1,38,0,52.7484973,3430,0,0,1
"7747",0,30,18972.01236,28.93475592,31460,588,2,4
"7748",0,43,41719.54913,36.65595905,12190,0,0,0
"7750",0,22,23451.56795,33.68131476,3700,5678,1,8
"7751",0,53,59780.90477,50.46892688,9560,0,0,2
"7753",0,47,53419.87233,27.3151699,6200,0,0,3
"7754",0,55,81445.51299,36.06252845,26960,10284,1,0
"7756",0,57,43779.82399,56.25071652,12900,0,0,0
"7757",0,47,31984.21901,24.92062161,9400,6136,3,5
"7758",0,31,62412.26857,42.06727424,10840,0,0,0
"7759",0,58,84375.82429,22.87983515,12340,0,0,0
"7760",0,47,45260.88667,42.61288631,10730,3036,1,0
"7761",0,48,79356.36529,26.27573368,6300,3790,4,3
"7762",1,39,0,29.85703505,22810,0,0,0
"7764",0,39,93076.98863,28.63750375,14710,0,0,0
"7765",1,36,88236.34551,19.73153626,19050,0,0,5
"7766",1,46,41077.33232,26.39480154,22610,2161,2,3
"7767",0,52,161142.3508,41.47683941,22480,0,0,1
"7769",1,30,43453.16973,49.0786024,8850,31658,2,5
"7771",1,56,68484.5403,62.0053144,8900,6281,2,7
"7772",0,52,46464.3862,44.18111826,30160,0,0,3
"7774",0,33,9157.13755,34.97704252,17970,5548,2,4
"7776",0,37,0,54.3672852,14400,0,0,0
"7777",0,44,68769.76763,22.7629486,10630,8924,1,0
"7780",1,57,119068.032,59.81063179,37130,7160,4,2
"7782",0,42,22155.37343,29.52928671,7920,0,0,0
"7783",0,41,NA,26.54736007,14260,3712,1,3
"7785",0,39,3612.46919,69.41169188,16230,0,0,2
"7787",0,46,100018.1402,5,16100,0,0,0
"7788",0,43,69478.78204,53.33356961,9690,0,0,2
"7789",0,28,20851.89207,5,11440,0,0,0
"7790",0,62,41443.95899,64.31623134,19540,0,0,4
"7791",0,50,24832.53295,37.75512433,20230,0,0,0
"7792",0,46,85384.06631,43.65228661,23270,5462,3,2
"7793",1,60,135747.0497,21.24760554,34800,3306,2,0
"7794",0,57,NA,56.22437609,12370,0,0,0
"7796",1,39,22271.4058,10.98720846,11490,25260,1,2
"7797",0,53,242749.4987,27.48777625,33070,0,0,0
"7798",0,53,73714.33187,48.62807544,21190,0,0,0
"7799",0,38,148642.2904,30.0620368,20880,0,0,0
"7800",0,45,32595.6928,39.3198513,11490,0,0,0
"7801",0,39,164046.5181,16.28213575,39520,0,0,0
"7802",0,40,58327.5476,46.07033638,34050,0,0,2
"7803",0,53,30963.03388,28.72060171,14880,0,0,2
"7804",0,40,33536.24004,36.22175344,20290,1365,2,0
"7807",0,43,300.0177373,44.20283869,1500,0,0,1
"7808",0,55,123806.9975,35.96513217,38230,0,0,1
"7809",0,50,175098.1513,44.12430354,34250,0,0,3
"7815",0,40,17884.8748,54.23956847,10940,0,0,1
"7816",0,51,121236.9635,15.53686423,19270,0,0,3
"7817",0,56,105110.5568,63.34254637,33150,0,0,0
"7818",0,64,18689.73175,31.40204186,28640,0,0,0
"7819",1,50,52913.3411,36.59283617,9980,3368,4,4
"7821",0,40,418.525207,24.90684352,10790,5304,4,0
"7822",0,45,79585.90895,5,27670,0,0,0
"7823",1,42,47983.40793,43.5063392,20390,0,0,0
"7824",0,56,104029.1349,34.13996377,7100,0,0,2
"7825",0,58,NA,19.95096747,27140,0,0,0
"7826",1,54,107009.4784,24.82482174,6900,0,0,0
"7827",0,45,46846.07003,49.49070493,27410,0,0,0
"7828",0,49,69515.05297,27.24115234,17520,0,0,1
"7829",0,35,90518.8434,34.38391351,7430,0,0,4
"7830",0,40,1965.24115,21.48107557,20630,0,0,2
"7832",1,48,33422.32171,13.35646092,11550,17831,2,13
"7833",0,48,68333.89537,35.76000509,6300,0,0,0
"7836",0,44,53482.54485,28.04090198,30000,4705,1,3
"7837",0,38,29673.84765,21.28243677,8250,5316,3,4
"7838",1,44,6038.001133,24.60272842,6420,12003,2,0
"7839",0,32,136757.6678,48.3982959,18380,28038,1,5
"7840",0,41,110624.3074,8.366851345,16660,0,0,4
"7841",0,37,124587.4382,32.8709696,13960,43183,3,5
"7842",0,34,84128.26679,8.114978442,13310,0,0,0
"7843",0,38,31830.8878,28.28278709,8480,0,0,0
"7844",0,39,10206.03859,32.09360717,9730,0,0,0
"7846",0,47,NA,45.04052049,8500,9965,1,9
"7847",0,50,51135.2569,31.9291738,1500,0,0,6
"7848",0,47,147216.4373,41.47338225,28920,0,0,1
"7850",0,32,9681.852944,56.54707002,27790,0,0,0
"7851",1,46,50159.18173,9.720147679,18430,0,0,3
"7852",1,55,59195.69138,76.88578472,7420,4274,3,0
"7853",0,54,27838.99036,29.2183553,16970,0,0,3
"7854",0,28,64853.80393,45.65961824,25980,0,0,0
"7855",1,42,74378.74789,54.92289802,5020,2225,3,5
"7856",0,60,20139.12713,27.9326496,18490,0,0,2
"7857",1,41,11232.92257,53.22199921,10580,8829,2,4
"7858",0,49,25737.68236,28.48941834,4070,5416,1,0
"7859",0,40,62849.27119,40.88948889,21990,7761,2,7
"7860",0,28,34043.46945,32.12795758,27160,0,0,0
"7861",0,44,188427.6077,35.14114671,27300,0,0,1
"7863",0,40,0,56.7803146,1500,0,0,2
"7864",1,32,36342.88866,46.1292948,3540,0,0,3
"7865",1,37,107961.201,44.0644103,24850,0,0,0
"7866",0,56,136525.6237,10.23379348,20750,0,0,0
"7867",0,46,82742.17314,24.6030195,14370,12502,2,0
"7868",1,37,14940.88081,33.23920433,6690,0,0,0
"7871",0,52,179482.9833,31.6786209,43530,0,0,2
"7872",0,41,94049.52165,48.69181478,15000,0,0,1
"7876",0,55,86515.59188,52.19163968,17070,31798,2,4
"7877",0,51,55037.00502,23.88579673,7000,0,0,0
"7878",0,47,139884.6049,35.22624589,21890,0,0,1
"7879",0,57,71517.93594,5,14350,0,0,0
"7880",0,52,78348.29044,5,14530,0,0,0
"7881",1,41,0,47.29590344,13030,2334,1,3
"7882",0,33,92052.43879,33.24247701,4800,0,0,1
"7883",0,50,51552.92947,17.06897464,14460,0,0,0
"7885",0,66,14815.20607,12.4018657,13390,0,0,2
"7886",0,42,61181.75504,23.8195819,14510,0,0,0
"7888",0,36,45034.00618,5,14160,0,0,1
"7889",1,35,39322.01316,40.87617461,6090,2312,3,1
"7890",1,37,33235.74646,48.6024906,5200,1020,1,4
"7892",0,36,98573.28342,62.33382167,14960,0,0,3
"7893",0,40,88074.88588,33.68296709,16010,0,0,1
"7895",0,47,33645.38603,29.13286111,24640,0,0,0
"7896",0,40,55171.93872,21.5644119,12400,7947,3,6
"7897",1,72,56312.73446,20.3710512,14330,1391,2,7
"7898",0,47,36069.64805,29.19851693,15580,4963,2,4
"7899",0,45,NA,37.91884095,9050,0,0,3
"7901",0,47,96111.23467,26.49595412,27270,0,0,1
"7902",0,45,36912.18187,60.34034382,6550,3791,1,7
"7903",0,29,126263.322,38.70637885,8190,26785,2,0
"7904",0,44,NA,5,19190,0,0,1
"7905",0,50,91115.92886,36.01886631,30560,0,0,0
"7906",0,47,50151.71263,59.76723637,18000,0,0,1
"7907",1,25,0,21.01592524,4000,9870,2,6
"7908",0,47,83689.20675,43.37382409,14570,9597,1,6
"7909",1,46,109952.5981,17.88125972,22820,0,0,1
"7910",1,36,41673.74704,19.35940718,16430,0,0,0
"7911",1,39,18806.36802,24.63708616,23610,30328,1,0
"7912",0,47,121991.2164,17.6268304,5180,0,0,1
"7913",0,37,28196.16902,24.42976422,21430,0,0,2
"7914",0,55,101395.0261,14.24211735,13980,0,0,0
"7915",0,44,91328.67218,48.94070941,18740,0,0,0
"7916",1,69,60964.76503,12.54889118,14500,48298,1,4
"7917",0,46,100022.0912,27.58878065,25070,0,0,0
"7918",0,56,60285.97746,42.98046145,27640,0,0,0
"7919",0,44,57122.64834,5,21340,0,0,0
"7920",0,35,60185.40958,54.28038176,17730,0,0,0
"7921",0,69,60964.76503,12.54889118,17200,0,0,3
"7922",0,54,45043.55459,15.93258319,20930,0,0,0
"7923",0,43,142297.1095,6.301022505,20030,0,0,2
"7924",0,55,86662.59786,5.879154521,27990,0,0,0
"7925",0,48,45534.04912,50.01126387,31500,0,0,0
"7926",0,48,20887.24348,14.7995676,13810,3220,1,2
"7928",1,48,92233.93642,27.46938277,21170,20699,2,1
"7929",0,48,NA,43.89882329,8950,0,0,0
"7930",1,57,0,36.80942077,12540,25429,2,0
"7931",0,46,40577.27507,43.86101371,17880,0,0,0
"7932",0,27,30125.01857,5,20120,0,0,0
"7933",0,37,0,33.41268803,7450,0,0,2
"7935",0,52,NA,26.21182762,12160,0,0,3
"7936",0,60,NA,18.43835564,8870,990,1,4
"7939",0,53,54839.06593,43.41992758,12280,5536,2,1
"7942",0,48,73501.68912,24.74186313,11720,0,0,0
"7943",0,56,79293.14813,66.27636127,35280,0,0,0
"7944",0,27,32428.02377,39.72045162,7440,6144,4,5
"7945",1,42,51694.85902,28.61985312,17630,0,0,1
"7946",1,50,74577.55423,44.58197578,13960,34479,3,5
"7947",1,55,122069.7255,42.48595164,18710,4118,2,3
"7948",0,50,87831.82364,8.303739093,21840,28204,3,0
"7949",0,46,108980.4132,39.55796199,17000,1420,3,3
"7950",0,36,160877.6942,35.05228984,21260,0,0,1
"7951",0,40,21023.32024,57.48845014,14240,0,0,0
"7953",1,41,59052.75934,35.82520599,11510,0,0,3
"7955",1,32,59905.00484,22.5861752,8620,0,0,4
"7956",0,31,55503.55779,10.61106101,10150,0,0,0
"7957",0,40,NA,14.22383732,27840,0,0,0
"7958",0,53,48194.20576,41.8979468,16690,0,0,0
"7960",0,44,42223.09855,24.41058118,12930,19731,2,0
"7961",1,38,0,22.16338557,21490,47096,2,10
"7963",0,39,43650.03028,8.569071589,9260,0,0,0
"7964",0,51,171648.8343,12.59081771,23760,0,0,3
"7965",0,41,0,42.80497574,14980,0,0,0
"7967",0,44,60847.15298,27.22665735,15210,0,0,1
"7968",0,45,16086.24293,5,15270,2997,1,0
"7970",0,37,74519.37996,24.13374307,15220,0,0,0
"7972",0,43,65069.27659,9.662674268,12310,0,0,0
"7974",0,41,28379.90049,41.13161701,11810,0,0,1
"7975",1,55,12729.13999,24.78651321,7000,621,3,3
"7976",0,48,20887.24348,14.7995676,30380,18920,3,0
"7977",0,48,32255.90299,37.72571582,10230,0,0,3
"7978",1,36,NA,33.05801328,16610,7354,2,0
"7979",0,33,58617.20539,23.96471483,13690,0,0,0
"7980",0,49,75609.75504,13.93310104,17820,0,0,0
"7981",1,58,91051.36626,31.04321355,31570,0,0,1
"7983",0,55,136338.5409,8.366749138,18760,0,0,0
"7984",0,58,43617.89587,44.00072906,20930,2723,3,2
"7985",0,41,NA,16.72631437,10420,7245,3,2
"7987",0,57,73279.87044,34.0876255,20220,0,0,0
"7988",0,38,99788.08135,11.428332,15280,0,0,4
"7989",0,39,48886.60235,38.03721561,10290,1459,2,5
"7990",1,49,61036.4333,15.91169259,12500,8963,1,1
"7991",0,42,30871.43181,22.30211388,8790,6366,1,0
"7992",0,52,47161.26257,40.58646227,14300,0,0,0
"7994",0,51,164371.455,15.90802974,17130,0,0,2
"7995",0,45,52149.34093,15.04005911,11990,0,0,0
"7996",1,54,85444.47905,37.74709409,27450,3689,4,5
"7997",0,36,28161.64142,8.313585119,4320,0,0,0
"7998",1,50,62879.95048,41.3868005,12790,4538,4,11
"7999",0,34,18077.32444,31.75735716,19270,0,0,0
"8000",0,61,31543.48568,16.16809738,26780,5155,5,3
"8001",1,33,86321.06841,17.22058154,26750,48873,2,0
"8003",0,58,115067.3603,16.73266547,18810,1774,1,0
"8004",0,56,60285.97746,42.98046145,23480,0,0,0
"8005",0,47,NA,12.77121413,7630,0,0,0
"8007",1,39,12591.2928,41.28419546,16570,7621,2,0
"8008",0,48,22361.91463,39.34392423,23260,0,0,0
"8009",1,62,30321.62085,5,18780,23486,2,0
"8011",1,38,26536.78726,48.13612192,5700,8256,3,1
"8013",0,46,84666.95407,56.02343371,13770,0,0,2
"8014",0,36,48509.02026,48.66072649,9950,0,0,0
"8016",0,51,123217.0175,47.38383427,18920,0,0,0
"8017",0,37,39323.81581,45.72081541,9130,5177,2,6
"8018",0,38,127902.5442,19.35177005,18090,0,0,1
"8019",0,49,0,63.11789383,8420,3721,2,2
"8020",0,50,44441.32351,5,10940,0,0,2
"8022",0,49,127612.8614,5,19160,0,0,0
"8025",0,40,62501.61977,31.37719539,23590,0,0,0
"8026",0,46,0,44.59413735,16230,6343,2,3
"8027",0,53,121707.5221,27.30303474,19480,0,0,0
"8028",0,50,0,31.73127907,20370,0,0,2
"8029",0,41,665.5119905,100.9210507,15910,0,0,0
"8030",0,41,73088.11157,48.89930942,12910,0,0,3
"8032",0,46,45236.67938,29.08414842,10620,3624,3,2
"8033",1,21,5939.344181,61.04009162,16030,26803,3,2
"8034",0,51,0,42.66317784,1500,0,0,0
"8035",0,29,23651.66078,36.02411966,6770,0,0,0
"8036",0,42,132186.2605,5,16070,0,0,0
"8037",0,58,69282.45244,46.52111414,25230,0,0,1
"8038",0,42,59454.17501,33.51850912,11650,5751,3,2
"8039",0,55,0,43.53749102,16160,0,0,1
"8040",0,43,78171.15645,5,13620,7793,3,0
"8041",1,53,10231.93357,32.88686876,7820,0,0,1
"8042",1,62,16896.56828,44.47770323,16020,7629,2,4
"8043",1,38,45733.92634,5,9870,3296,1,3
"8045",0,42,65081.65366,24.74928949,15370,0,0,0
"8046",0,45,97205.1396,5,8220,0,0,0
