INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
8296,0,0,0,41,0,10,97496.7582712324,No,0,z_No,z_F,PhD,Doctor,26.2722460955591,Private,20970,14,Minivan,no,0,0,No,4,13,Highly Urban/ Urban
8297,0,0,0,54,0,13,39048.1733010005,No,229577.985732763,Yes,M,Bachelors,Professional,63.9394308578411,Private,22670,4,Minivan,yes,1450,1,No,5,7,Highly Urban/ Urban
8298,0,0,0,41,0,11,43670.3182423106,No,180307.105397127,z_No,z_F,z_High School,z_Blue Collar,25.1832481102974,Commercial,9970,1,z_SUV,no,0,0,No,0, ,Highly Urban/ Urban
8299,1,4220,0,33,2,0,0,No,0,Yes,M,Bachelors,Student,45.12299079596,Commercial,21380,11,Van,yes,3676,1,No,7,7,Highly Urban/ Urban
8300,1,4370,0,51,1,18,30531.436152251,No,122735.513351771,Yes,z_F,z_High School,z_Blue Collar,35.2779722774876,Commercial,6600,1,z_SUV,no,32674,3,Yes,6,1,Highly Urban/ Urban
8302,0,0,0,55,0,13,54843.7214443022,No,220204.616544335,Yes,M,Bachelors,Professional,5,Private,21060,10,Van,no,0,0,No,0,11,Highly Urban/ Urban
8303,0,0,0,52,1,15,61586.2081801778,No,257564.649609784,Yes,z_F,z_High School,Professional,15.904028264456,Private,20340,1,z_SUV,no,1322,2,No,1,1,Highly Urban/ Urban
8304,0,0,0,30,1,11,200175.189122303,Yes,0,z_No,z_F,PhD, ,5,Private,18820,6,z_SUV,no,0,0,Yes,0,13,Highly Urban/ Urban
8306,0,0,0,52,0,11,106168.56375404,No,0,z_No,z_F,Bachelors,Manager,12.9796397863208,Private,21650,1,Minivan,no,0,0,No,1,10,Highly Urban/ Urban
8307,0,0,0,34,4,12,80474.7865883696,No,222266.25658249,Yes,z_F,Bachelors,Professional,38.739383463903,Private,9550,10,z_SUV,no,0,0,Yes,2,7,Highly Urban/ Urban
8308,0,0,0,46,0,7,4034.12074333925,No, ,Yes,z_F,z_High School,Student,40.0465744743779,Commercial,6500,13,z_SUV,no,0,0,No,0,7,z_Highly Rural/ Rural
8309,0,0,0,45,0,12,36543.5385390258,No,123639.253510475,Yes,z_F,z_High School,Professional,56.8624024036393,Private,15670,6,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural
8311,0,0,0,43,0,11,56330.6508852847,No,191687.653638026,Yes,M,<High School,z_Blue Collar,43.5256370238512,Private,21130,10,Van,yes,0,0,No,3,4,z_Highly Rural/ Rural
8313,0,0,0,46,0,11,47520.4716472475,No,205201.139364441,Yes,z_F,z_High School,z_Blue Collar,29.569747844777,Commercial,22000,9,Sports Car,no,0,0,No,1,8,z_Highly Rural/ Rural
8314,0,0,0,44,0,14,134967.232862197,No,335455.919766272,Yes,z_F,Masters,Manager,30.987588881921,Private,20580,13,Pickup,no,0,0,No,0,18,Highly Urban/ Urban
8315,0,0,0,56,0,12, ,No,212982.954471389,Yes,z_F,Bachelors,Manager,12.640392770005,Private,29940,6,Van,no,0,0,No,0,5,Highly Urban/ Urban
8316,1,5391,2,67,3,17,30181.7266934567,No,143293.260680057,Yes,z_F,z_High School,Manager,24.641400183094,Private,20610,4,Sports Car,no,0,0,No,2,8,Highly Urban/ Urban
8317,1,8116,0,44,0,9,40068.9209862587,No,0,z_No,M,Bachelors,Student,27.9170053609627,Commercial,12070,10,Minivan,yes,1529,3,No,7, ,Highly Urban/ Urban
8319,0,0,0,47,0, ,58413.5371581484,No,211732.872130191,Yes,z_F,Bachelors,Professional,33.4552355267164,Commercial,22250,6,Van,no,3099,1,No,0,1,Highly Urban/ Urban
8320,0,0,0,52,0,11,90348.5987464804,No,299552.136225896,Yes,z_F,Masters,Manager,39.5530131771765,Private,30200,1,Minivan,no,0,0,No,3,6,Highly Urban/ Urban
8322,0,0,0,33,1, ,5206.00655506883,No,151477.753802006,Yes,z_F,z_High School,Student,25.2206802242187,Commercial,5980,6,z_SUV,no,7100,3,No,4,10,Highly Urban/ Urban
8323,0,0,0,48,0,5,78374.1653585556,No,239961.972859471,Yes,M,z_High School,z_Blue Collar,27.0831365686263,Commercial,9730,7,Minivan,no,0,0,No,1,1,Highly Urban/ Urban
8324,0,0,0,52,0,11,12168.536359183,No,0,z_No,z_F,<High School,Student,25.564045407717,Private,13340,14,z_SUV,no,52465,1,No,2,4,Highly Urban/ Urban
8325,0,0,0,50,0,14,81493.2430177347,No, ,Yes,M,Bachelors,z_Blue Collar,44.2043463349622,Commercial,35340,10,Minivan,yes,8522,1,No,11,7,Highly Urban/ Urban
8326,0,0,0,49,0,9,71192.2068387544,No,263204.46434348,Yes,z_F,Masters,Lawyer,7.91836193993026,Private,6360,1,z_SUV,no,0,0,No,0,20,Highly Urban/ Urban
8327,0,0,1,36,2,0,0,No,0,Yes,M,z_High School,Student,21.1874104362864,Commercial,12360,1,Minivan,yes,36756,2,Yes,7,1,z_Highly Rural/ Rural
8329,0,0,0,53,0,16,59931.3084971635,No, ,Yes,M,Bachelors,Clerical,30.9434441509004,Private,13770,17,Minivan,yes,0,0,No,0, ,z_Highly Rural/ Rural
8330,0,0,1,42,2,10,137877.581840577,Yes,0,z_No,M,PhD,Manager,29.8991071690134,Commercial,33920,18,Panel Truck,yes,0,0,No,0,14,Highly Urban/ Urban
8332,0,0,0,21,2,6,5410.6091364625,No,0,Yes,M,<High School,Student,22.8299353506507,Commercial,28600,4,Panel Truck,no,1337,1,No,6,1,z_Highly Rural/ Rural
8333,1,9235,0,26,1,10,46604.1842344067,Yes,164657.100016189,z_No,M,z_High School,z_Blue Collar,55.0702367536015,Commercial,8760,4,Minivan,yes,6188,1,No,9,1,Highly Urban/ Urban
8335,1,4541,0,42,0,11,105796.060881446,No,290251.058489706,Yes,z_F,Masters,Lawyer,21.0391043399116,Private,26880,4,Sports Car,no,20061,3,Yes,0,12,Highly Urban/ Urban
8336,1,1882,0,32,3, ,70297.978116136,No, ,Yes,z_F,z_High School,z_Blue Collar,45.6438625202913,Commercial,11730,1,z_SUV,no,5715,2,No,5,6,Highly Urban/ Urban
8337,0,0,0,54,0,16,49267.9451738756,No,209156.713162199,Yes,M,Masters, ,19.9645705068066,Commercial,17810,6,Van,no,3133,2,No,1,12,Highly Urban/ Urban
8338,1,4743,1,39,2,0,0,Yes,0,z_No,z_F,z_High School,Home Maker,5,Private,5400,5,Sports Car,no,9037,3,No,6,6,Highly Urban/ Urban
8339,0,0,0,39,0,12,33570.2576405788,No,189197.204568356,z_No,M,Bachelors,Clerical,43.5391693677455,Private,8520,10,Minivan,no,0,0,No,3,11,z_Highly Rural/ Rural
8340,0,0,0,48,0,7,114868.525852394,No,300454.192825008,z_No,z_F,Masters,Lawyer,5,Private,6300,4,z_SUV,no,5933,2,No,0,15,Highly Urban/ Urban
8341,0,0,0,45,1,12,5106.17782730869,Yes,103536.910406246,z_No,z_F,Bachelors,Home Maker,19.9679553829868,Private,13240,4,z_SUV,no,6084,2,No,2,9,Highly Urban/ Urban
8342,1,3049.69507420039,0,46,0,10,21237.9468043969,No,0,z_No,M,<High School,Clerical,38.8472259218138,Private,14410,1,Minivan,yes,9513,1,No,3,7,Highly Urban/ Urban
8343,0,0,0,51,0,12,58714.305645704,No,220685.924719379,Yes,z_F,Bachelors,Manager,17.3142069886433,Private,11560,4,z_SUV,no,0,0,No,1,10,Highly Urban/ Urban
8346,0,0,0,59,0,12,83208.4978594472,No,271242.133001244,Yes,z_F,Bachelors,z_Blue Collar,49.4760521242686,Commercial,22280,6,Pickup,no,0,0,No,0,13,Highly Urban/ Urban
8347,0,0,1,37,4,16,50821.7304868178,No,161182.099626838,Yes,z_F,z_High School,Clerical,45.6463703741133,Private,13540,1,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural
8348,0,0,0,51,0,15,23771.6299862302,No,159234.894956708,Yes,M,z_High School,Clerical,25.3398854503933,Commercial,23860,7,Panel Truck,no,0,0,No,0,1,z_Highly Rural/ Rural
8349,0,0,0,63,0,9,87516.0147055733,No,289088.034799015,Yes,M,Masters,Professional,37.0017858708508,Private,13790,6,Sports Car,yes,0,0,No,0,14,Highly Urban/ Urban
8350,0,0,0,40,2,0,0,No,0,Yes,M,<High School,Student,60.7106570138293,Private,1500,6,Minivan,yes,0,0,No,0, ,Highly Urban/ Urban
8351,0,0,0,41,0,13,104001.374817529,No,0,z_No,M,Masters,Manager,9.48155724724566,Commercial,11900,4,Pickup,yes,0,0,No,2,14,Highly Urban/ Urban
8353,0,0,0,52,0,11,66139.4938343569,No,198064.700602799,z_No,M,PhD,Doctor,11.4184695649941,Private,10600,4,Pickup,no,0,0,No,0,14,Highly Urban/ Urban
8354,1,30.2772801455902,0,38,0,8,62176.6985651973,No,178852.145677415,Yes,M,z_High School,z_Blue Collar,33.9177670778325,Commercial,7300,4,Pickup,no,4717,3,No,0,8,Highly Urban/ Urban
8355,0,0,0,51,0,11,69554.106409247,No,239698.64889169,Yes,M,Bachelors,z_Blue Collar,49.743615181742,Commercial,6600,1,Pickup,yes,0,0,No,2,10,z_Highly Rural/ Rural
8356,0,0,0,43,1,8,45304.2055437389,No,138324.779442669,Yes,M,z_High School,z_Blue Collar,57.9148415734114,Commercial,14190,1,Minivan,yes,0,0,No,3,1,Highly Urban/ Urban
8357,0,0,0,45,0,12,87334.0653329683,No,208664.615373354,Yes,M,Bachelors,Manager,17.9638886896499,Private,14730,11,Minivan,yes,0,0,No,2,7,Highly Urban/ Urban
8361,0,0,0,52,0, ,40601.1953582299,No,221230.234325795,Yes,z_F,Masters,Lawyer,27.7998049932178,Private,11350,1,z_SUV,no,0,0,No,0,12,Highly Urban/ Urban
8362,1,6049,0,24,0,9,21455.2103734037,No,0,z_No,M,Bachelors,Professional,7.65516179725812,Private,6050,18,Pickup,yes,2661,3,No,6,5,Highly Urban/ Urban
8363,1,4591,2,40,2,13, ,No,159199.813999073,Yes,M,z_High School,z_Blue Collar,65.7294724284622,Commercial,15930,3,Minivan,yes,2718,2,No,0,1,Highly Urban/ Urban
8364,1,2200,0,55,0,11,39974.6648049986,No,190228.027977819,Yes,z_F,<High School,Clerical,56.720639565288,Private,11860,6,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
8367,1,8139,0,25,4,0,0,No,0,Yes,z_F,<High School,Student,52.3233383526161,Private,17650,11,Sports Car,no,0,0,No,3,1,Highly Urban/ Urban
8368,1,1467,0,63,0,15,42208.8849374387,No,0,z_No,M,z_High School,z_Blue Collar,21.9723585674032,Commercial,16850,1,Minivan,no,7199,3,No,1,9,Highly Urban/ Urban
8370,0,0,0,37,0,13,56637.1971316063,No,177360.388146437,Yes,M,Bachelors,Manager,34.1029639756202,Private,10860,17,Pickup,yes,0,0,No,0,10,Highly Urban/ Urban
8371,1,6499,0,49,0,12,50295.4426250579,No,234323.972010415,z_No,M,Bachelors,z_Blue Collar,37.8445004205165,Commercial,10390,13,Pickup,yes,2319,2,No,1,13,Highly Urban/ Urban
8372,0,0,0,29,0,3,26910.5551482377,No,0,z_No,z_F,z_High School,Home Maker,34.2917427065177,Private,18970,6,Pickup,no,1258,1,No,5, ,Highly Urban/ Urban
8374,0,0,0,56,0,4,95560.1639455253,No,306724.533099741,Yes,M,z_High School,Professional,80.4711814061616,Private,5450,10,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
8375,0,0,0,49,0, ,115665.693441831,No,0,z_No,z_F,Masters,Manager,16.9640977174596,Private,14590,10,Minivan,no,0,0,No,1,12,Highly Urban/ Urban
8376,0,0,0,33,0,5,12066.6747705655,No, ,Yes,z_F,<High School,Clerical,19.2660780448923,Private,3170,4,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
8377,0,0,0,54,0,0,0,No,0,z_No,z_F,z_High School,Home Maker,47.2683097138586,Private,14530,1,Sports Car,no,0,0,No,4,1,z_Highly Rural/ Rural
8379,0,0,1,44,2,11,126022.544554008,Yes,322204.501580075,z_No,z_F,Masters,Manager,17.4037087531525,Private,5900,1,z_SUV,no,2863,2,No,0,13,Highly Urban/ Urban
8380,0,0,0,30,3,13,10355.1297087422,No,0,Yes,M,z_High School,Student,22.7002968753442,Commercial,19080,6,Van,no,4260,1,No,3, ,Highly Urban/ Urban
8381,0,0,0,53,0,5,183295.845504349,No,0,z_No,M,PhD,Manager,9.69984502553257,Private,34030,6,Minivan,no,0,0,No,0, ,Highly Urban/ Urban
8382,0,0,1,39,3,5,26439.8646327395,Yes,0,z_No,z_F,Bachelors,Clerical,67.3913405707368,Private,9640,6,z_SUV,no,2068,2,No,0, ,z_Highly Rural/ Rural
8383,1,8220.27012106227,0,36,2,12,53168.7381643511,Yes,0,z_No,z_F,<High School,Clerical,43.9510217988267,Private,9610,6,z_SUV,no,3698,2,No,5,1,z_Highly Rural/ Rural
8384,0,0,0,29,0,8,38494.0421729748,No,0,z_No,M,Bachelors,Professional,59.1522532260147,Commercial,29190,10,Panel Truck,yes,0,0,No,0,8,z_Highly Rural/ Rural
8385,1,2528,0,32,1,10,6929.73968180416,No,0,Yes,M,z_High School,Student,42.3395168490608,Commercial,23660,4,Panel Truck,yes,4415,1,No,1,8,Highly Urban/ Urban
8386,0,0,0,51,0,12,40038.0185340837,No,184071.238419074,Yes,M,z_High School,z_Blue Collar,44.5324706919334,Commercial,28460,1,Panel Truck,yes,0,0,No,1,1,Highly Urban/ Urban
8387,0,0,0,49,0,10,73241.4931320204,No,0,z_No,M,Masters, ,36.0517444575229,Commercial,6400,4,Pickup,yes,5198,3,No,1,15,Highly Urban/ Urban
8388,0,0,0,48,2,11,138905.36105579,No,387272.129837261,Yes,M,Masters, ,13.5183772557425,Commercial,29980,4,Panel Truck,yes,0,0,No,0,13,Highly Urban/ Urban
8389,0,0,0,56,0,10,29783.4762655357,No,146120.910759276,Yes,z_F,Bachelors,Clerical,29.6085202035401,Private,17990,1,Minivan,no,9058,1,No,2,2,Highly Urban/ Urban
8390,1,1483,0,37,0,10,86753.8127125884,No,0,z_No,z_F,PhD,Lawyer,21.1033415257549,Private,13880,1,Sports Car,no,31966,3,Yes,2,13,Highly Urban/ Urban
8391,1,686,1,37,1,14,66175.4703423775,Yes,214791.608982287,z_No,z_F,<High School,z_Blue Collar,51.3178541981407,Private,13240,15,z_SUV,no,0,0,No,4,1,Highly Urban/ Urban
8393,0,0,0,56,0,14,80718.979983382,No,262361.289221154,Yes,z_F,Bachelors,Manager,50.392395899062,Private,13730,6,Sports Car,no,9598,4,Yes,3,13,Highly Urban/ Urban
8394,0,0,0,73,0,15,1773.17319331657,No,0,z_No,z_F,Bachelors,Student,46.4977808938761,Private,8980,7,Sports Car,no,0,0,No,1,14,Highly Urban/ Urban
8395,1,5429,0,48,0,11,11515.458769789,No,0,Yes,M,z_High School,Student,20.4937453441417,Private,10230,4,Minivan,no,0,0,No,2,1,Highly Urban/ Urban
8396,0,0,0,48,0,9,12169.1192422404,No,0,Yes,z_F,z_High School,Student,69.1062690209607,Private,7520,1,Sports Car,no,0,0,No,1,8,z_Highly Rural/ Rural
8398,0,0,0,33,4,14,86450.9749896227,No,261275.929113127,Yes,M,Bachelors,z_Blue Collar,39.913885977758,Private,13450,11,Minivan,no,0,0,No,0,9,Highly Urban/ Urban
8401,0,0,0,55,0,0,0,No,105645.615615933,z_No,z_F,z_High School,Home Maker,30.9466987003336,Private,1500,1,z_SUV,no,7447,3,No,5, ,Highly Urban/ Urban
8402,0,0,0,54,0,11,95024.065252029,No,290417.943192676,z_No,z_F,Bachelors,Professional,52.71084342662,Private,22930,3,z_SUV,no,20351,2,No,6,12,Highly Urban/ Urban
8403,0,0,0,25,3,13,55421.5129521242,No,138922.21405722,Yes,z_F,Bachelors,Professional,61.253244191231,Private,9540,1,z_SUV,no,6798,1,No,0,1,Highly Urban/ Urban
8404,0,0,0,42,1,15,21862.6672864116,No,131324.35588034,Yes,M,z_High School,Clerical,29.8412182742067,Private,7890,10,Pickup,yes,0,0,Yes,0,1,Highly Urban/ Urban
8407,0,0,0,35,3,0, ,Yes,0,z_No,M,<High School,Student,15.4295939964049,Private,6050,10,Pickup,yes,0,0,No,0, ,Highly Urban/ Urban
8408,0,0,0,46,0,3, ,No,0,Yes,M,<High School,Student,43.5301821153808,Private,7330,1,Pickup,yes,0,0,No,2,4,z_Highly Rural/ Rural
8409,1,2927.17268001862,0,55,0,2,38370.7880870148,No, ,Yes,z_F,z_High School,z_Blue Collar,44.1651291530449,Commercial,12820,1,z_SUV,no,0,0,No,6,9,Highly Urban/ Urban
8411,0,0,0,43,0,12,46792.7945072816,No,184381.327746527,Yes,M,z_High School,z_Blue Collar,33.5423670441611,Commercial,10340,4,Pickup,yes,3819,2,No,0,1,Highly Urban/ Urban
8412,0,0,0,48,0,0,0,No,79975.7236549554,z_No,M,Bachelors,Student,44.169277027864,Commercial,7220,6,Pickup,yes,0,0,No,0,7,z_Highly Rural/ Rural
8415,0,0,0,56,3,15,92144.9622737402,No, ,Yes,z_F,z_High School,Manager,7.08228956721047,Private,11650,1,Pickup,yes,7905,1,No,4,8,Highly Urban/ Urban
8417,0,0,0,48,0,7,24212.0381982968,No,182544.019697933,Yes,M,z_High School,Clerical,37.5797284029033,Private,19520,13,Van,yes,0,0,No,3,8,Highly Urban/ Urban
8418,0,0,0,56,0,13,66579.1790442746,No,173701.23127573,Yes,M,Masters,Manager,28.7847105724786,Private,12820,4,Minivan,no,0,0,No,0, ,Highly Urban/ Urban
8419,0,0,0,42,2,14,23853.3292285007,Yes,120985.27037497,z_No,M,<High School,z_Blue Collar,46.1289257767596,Private,15850,1,Minivan,yes,0,0,No,0, ,Highly Urban/ Urban
8420,0,0,0,40,0,7,14848.4244490333,No,90755.3074352367,Yes,z_F,<High School,Clerical,25.6843197658023,Private,12060,1,z_SUV,no,0,0,No,0,4,z_Highly Rural/ Rural
8421,1,4592,0,41,0,12,14128.8429839423,No, ,Yes,M,<High School,Clerical,53.7448325399993,Private,15210,13,Minivan,yes,34575,2,Yes,7,6,Highly Urban/ Urban
8422,1,38223.4838449017,1,56,1,15,88857.6853673303,No,249330.965741467,Yes,z_F,PhD,Lawyer,20.3564791334534,Private,5670,4,z_SUV,no,4906,2,No,2,19,Highly Urban/ Urban
8423,0,0,0,40,1,12,77388.2262783054,No,260894.801231932,Yes,z_F,Masters,Lawyer,17.4828644815107,Private,9240,6,z_SUV,no,3716,1,No,0,14,Highly Urban/ Urban
8424,1,3905,0,43,0,10,46118.7076753756,No,0,z_No,M,z_High School,Professional,50.8675775741795,Commercial,10410,1,Pickup,yes,10930,3,No,0, ,Highly Urban/ Urban
8425,0,0,0,55,0,11,241407.631562426,No,0,z_No,z_F,PhD,Doctor,41.3715014625427,Private,41230,7,Van,no,0,0,No,0,17,Highly Urban/ Urban
8427,1,1541,0,29,3, ,15958.4335954089,Yes,111961.99871693,z_No,M,<High School,Clerical,29.9757167411064,Private,6000,3,Pickup,yes,0,0,No,4,1,Highly Urban/ Urban
8428,0,0,0,47,0,9,47330.7646975711,No,0,z_No,M,Bachelors,Professional,36.5863708386748,Private,10930,9,Pickup,no,33948,2,Yes,1,13,Highly Urban/ Urban
8429,0,0,0,49,0,10,29997.8785306857,No,153415.123073007,Yes,M,z_High School,Clerical,47.7816942672836,Private,18110,1,Van,yes,0,0,No,1,12,Highly Urban/ Urban
8430,1,5296,0,56,0,16,38338.2113326731,No, ,Yes,M,<High School,z_Blue Collar,26.0069482605651,Private,2160,6,Minivan,no,0,0,Yes,3,6,Highly Urban/ Urban
8431,1,1906,0,38,0,12, ,No,99549.4265712326,Yes,z_F,z_High School,Home Maker,12.4141678447152,Private,5720,4,Sports Car,no,15635,2,Yes,0,6,Highly Urban/ Urban
8432,0,0,0,49,0,12,106540.522923657,No,291794.850624512,z_No,z_F,Bachelors,z_Blue Collar,26.0008477028264,Commercial,6400,6,z_SUV,no,5758,2,No,4,12,Highly Urban/ Urban
8433,0,0,0,30,0,11,175172.399429784,No,403714.334141398,z_No,z_F,Bachelors,Professional,37.6600925700755,Private,29470,1,Pickup,no,4683,2,No,0,1,Highly Urban/ Urban
8435,0,0,1,43,2,15,89533.530912466,No,243221.160358692,Yes,z_F,Masters,Manager,42.832065842749,Private,28890,10,Minivan,no,0,0,No,0,13,Highly Urban/ Urban
8436,1,3498,3,39,3,13,110251.160443169,No,349100.898384849,Yes,M,Bachelors,z_Blue Collar,35.8165953353929,Commercial,38900,1,Panel Truck,yes,21033,2,Yes,3,1,Highly Urban/ Urban
8437,0,0,0,44,0,11,50746.9419052884,No,184074.166736904,z_No,M,Masters,Professional,28.4575236111566,Commercial,24210,7,Panel Truck,yes,41477,2,No,3,16,Highly Urban/ Urban
8438,1,5358,0,50,1,15,39861.3524545059,No,216739.167954472,Yes,z_F,Bachelors,Clerical,21.7851053457625,Private,10490,6,z_SUV,no,0,0,No,0,8,Highly Urban/ Urban
8441,1,15731.3004792019,0,51,0,11, ,No,210209.464235422,z_No,M,z_High School,z_Blue Collar,30.5702763189347,Commercial,10670,1,Pickup,yes,0,0,No,0,10,Highly Urban/ Urban
8442,0,0,0,51,0,11,172877.223119891,No,0,z_No,z_F,Masters,Manager,5,Commercial,28650,4,Pickup,no,4631,2,No,0, ,Highly Urban/ Urban
8443,0,0,0,52,0,12,99033.6347004141,No,0,z_No,z_F,Masters,Manager,22.5956626818641,Private,26660,19,Minivan,no,0,0,No,0,12,Highly Urban/ Urban
8444,1,3351,0,33,0,7,66603.8006348029,No,0,z_No,z_F,Masters,Lawyer,28.8911346340906,Private,11460,1,z_SUV,no,1552,2,No,3,10,Highly Urban/ Urban
8445,0,0,0,37,0,8,85208.4618870813,No,0,z_No,z_F,Bachelors,Professional,26.4487800476675,Private,13410,6,Sports Car,no,0,0,No,0,14,Highly Urban/ Urban
8446,0,0,0,48,0,13,59231.8277031084,No,0,z_No,z_F,Bachelors,Manager,30.5574609471056,Private,7710,1,Sports Car,no,0,0,No,4,8,Highly Urban/ Urban
8447,1,5354,0,27,2,11,64412.0825357069,Yes,0,z_No,z_F,z_High School,z_Blue Collar,28.5892220050538,Commercial,4200,6,Sports Car,no,10679,2,No,6,6,Highly Urban/ Urban
8448,0,0,0,48,0,8,28012.1972010913,No,117342.806378803,Yes,z_F,z_High School,Clerical,37.6639163033547,Private,26370,4,Pickup,no,0,0,Yes,0,7,Highly Urban/ Urban
8449,1,3336,0,34,2,10,19742.0986245631,No,0,Yes,z_F,z_High School,Student,12.574977818649,Commercial,5200,4,z_SUV,no,44231,2,Yes,2,8,Highly Urban/ Urban
8450,0,0,1,39,2,5,77043.7028470819,No,255062.357938543,Yes,z_F,<High School,z_Blue Collar,34.3114081756573,Private,13100,1,z_SUV,no,7120,2,No,6,1,Highly Urban/ Urban
8451,1,5179,0,37,0,12,62010.3340650333,No,0,z_No,M,Bachelors,Professional,33.0844992661234,Commercial,7700,1,Pickup,yes,0,0,No,2,10,Highly Urban/ Urban
8452,1,2985,0,52,0,15,99963.2984860155,No,291132.73899579,Yes,z_F,z_High School,Clerical,33.2190817863537,Commercial,29850,7,Pickup,no,6600,3,No,3,1,Highly Urban/ Urban
8453,0,0,0,57,0, ,33707.0315488146,No,0,z_No,z_F,<High School,z_Blue Collar,40.0808107884664,Private,7200,10,z_SUV,no,0,0,No,1,1,z_Highly Rural/ Rural
8454,0,0,0,30,2,9,18447.1161602496,No,104224.633306872,Yes,z_F,<High School,Clerical,45.3624462297326,Private,3340,13,Sports Car,no,0,0,No,2,5,Highly Urban/ Urban
8455,1,18139.3934369347,0,48,0,11,65239.7226336866,No,189119.996543691,z_No,z_F,z_High School,z_Blue Collar,5,Commercial,12040,7,Sports Car,no,5396,1,No,3,1,Highly Urban/ Urban
8456,0,0,0,47,0,11,90304.7994073469,No,277465.848813696,Yes,M,Bachelors,Professional,48.5873148106638,Private,15470,6,Minivan,no,12111,3,No,3,14,Highly Urban/ Urban
8457,0,0,0,49,0,11, ,No,149758.723281382,Yes,M,z_High School,Clerical,8.02789336320236,Private,8730,1,Minivan,yes,0,0,No,0,9,Highly Urban/ Urban
8458,0,0,0,51,0,12,55657.0245960568,No,204827.739987986,Yes,z_F,Bachelors,Clerical,41.2601941183423,Private,20030,9,z_SUV,no,21745,1,Yes,4,8,z_Highly Rural/ Rural
8459,0,0,0,46,0,6,83277.099594813,No,0,z_No,z_F,Bachelors,Home Maker,5,Private,23090,4,Minivan,no,0,0,No,1,4,Highly Urban/ Urban
8460,1,4284,0,55,0,16,174354.905117166,No,457550.835316111,Yes,M,Masters, ,38.2159158427251,Commercial,16230,1,Van,yes,0,0,Yes,0,1,Highly Urban/ Urban
8461,1,4066,0,31,0,7,6248.52962371468,No,0,z_No,M,z_High School,Student,9.12453836594237,Commercial,10110,1,Pickup,yes,2511,2,No,2,1,Highly Urban/ Urban
8462,0,0,0,62,0,7,71960.7568049938,No,0,z_No,M,Masters,Lawyer,43.4787256602406,Private,19520,8,z_SUV,no,1293,2,No,6,16,Highly Urban/ Urban
8463,0,0,0,23,1,9, ,Yes,55999.5557500609,z_No,M,<High School,Student,21.1998214230213,Private,3870,1,Minivan,yes,9822,2,No,1,8,Highly Urban/ Urban
8464,0,0,0,47,0, ,17096.539360451,No,116000.697121049,Yes,M,<High School,z_Blue Collar,55.5208382147583,Private,12520,6,Minivan,no,0,0,No,0,7,Highly Urban/ Urban
8465,0,0,0,45,0,10,117309.185664913,No,0,z_No,M,Masters,Lawyer,24.9234569203682,Private,17730,4,Van,yes,12118,1,No,4,24,Highly Urban/ Urban
8466,0,0,0,36,2,13,16212.131973949,No,143696.521032319,Yes,z_F,<High School,Clerical,28.5919206332443,Private,5100,3,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
8467,0,0,0,46,0,9,99087.1383810863,No,298048.372577825,z_No,z_F,Bachelors,Professional,28.4185588691267,Private,6100,10,Sports Car,no,0,0,No,2,8,z_Highly Rural/ Rural
8468,0,0,0,36,0,8,32904.6830547469,No, ,z_No,M,z_High School,z_Blue Collar,30.2637012184804,Commercial,5100,4,Pickup,yes,6014,2,No,4,8,z_Highly Rural/ Rural
8469,0,0,1,45,3, ,78061.4511791131,Yes,0,z_No,z_F,Bachelors,Professional,43.4143823848131,Private,13810,1,Sports Car,no,7810,1,No,6,14,z_Highly Rural/ Rural
8470,1,29227.3869183611,0,40,2, ,72639.6380028166,Yes,0,z_No,z_F,Masters,Lawyer,16.7703652428769,Private,14330,1,z_SUV,no,0,0,No,0,14,Highly Urban/ Urban
8471,1,15720.5699018015,1,40,3, ,137393.530424761,Yes,0,z_No,z_F,Masters,Lawyer,6.112389449422,Private,21690,6,Minivan,no,30553,3,No,1,18,Highly Urban/ Urban
8472,0,0,0,60,0,8,50279.4968190206,No,253142.521863792,Yes,z_F,Bachelors,Manager,5,Private,12530,4,Minivan,no,7566,1,No,6,12,Highly Urban/ Urban
